Date,Time_MPP_h,Efficiency (%),Power (W),Voltage (V),Current (mA cm-2),Temperature (°C),Sun (-),Humidity (%)
,1.812468888888889,5.720610212673374,0.000013443433999782428,-1.441185712814331,-0.000009328031410404947,19.4,0.0047,44.1
,1.8130194444444445,5.5340067072325905,0.000013475306332111359,-1.4406874179840088,-0.000009353375389764551,19.4,0.00487,44.1
,1.8135738888888888,5.649846160046904,0.000013503132322512101,-1.4395689964294434,-0.000009379840776091442,19.4,0.00478,44.1
,1.8141380555555555,5.633895246622463,0.000013352331734495237,-1.4438031911849976,-0.000009248035894415807,19.4,0.00474,44.1
,1.814706388888889,5.7033180654930495,0.000013345764273253735,-1.4466924667358398,-0.000009225083886121865,19.4,0.00468,44.1
,1.8152433333333333,5.806962729801182,0.000013356014278542716,-1.4414883852005005,-0.000009265442713513039,19.4,0.0046,44.1
,1.8157941666666668,5.584825354768934,0.00001340358085144544,-1.441976547241211,-0.00000929522229853319,19.4,0.0048,44.1
,1.8163466666666666,5.579474882664222,0.000013446534467220772,-1.4417643547058105,-0.000009326528925157618,19.4,0.00482,44.1
,1.8169066666666664,5.628578658317777,0.000013480445886671077,-1.4418007135391235,-0.000009349656465929002,19.4,0.00479,44.1
,1.8174549999999998,5.800571405556644,0.000013515331374946982,-1.4439635276794434,-0.000009359908290207386,19.4,0.00466,44.2
,1.8180105555555555,5.887936842404143,0.000013483375369105488,-1.4428021907806396,-0.000009345289072371088,19.4,0.00458,44.2
,1.8185725,5.965064437306046,0.000013540696272684727,-1.443843960762024,-0.000009378232789458707,19.4,0.00454,44.2
,1.8191316666666666,5.550188021116052,0.000013375953130889684,-1.4428608417510986,-0.000009270426744478755,19.4,0.00482,44.2
,1.8196841666666668,5.860050369409108,0.000013566016605182085,-1.4452807903289795,-0.000009386487363371998,19.4,0.00463,44.2
,1.8202391666666666,5.829997561213412,0.000013438144378596917,-1.4435473680496216,-0.000009309014785685576,19.4,0.00461,44.2
,1.8208133333333334,5.853497596966885,0.000013433776985039003,-1.4436711072921753,-0.000009305304956797045,19.4,0.00459,44.2
,1.8213516666666667,5.855779457748065,0.000013439013855531812,-1.442407250404358,-0.00000931712656893069,19.4,0.00459,44.2
,1.8219083333333332,5.6633423235708555,0.000013450438018480781,-1.4401012659072876,-0.00000933991941565182,19.4,0.00475,44.2
,1.8224666666666667,5.543684567922835,0.000013360279808694031,-1.4443403482437134,-0.000009250069524568971,19.4,0.00482,44.2
,1.8230341666666665,5.615893847583774,0.000013421986295725219,-1.4429147243499756,-0.000009302026228397153,19.4,0.00478,44.2
,1.8235858333333332,5.585014005801768,0.000013320258403837215,-1.4395607709884644,-0.000009252958989236504,19.4,0.00477,44.2
,1.824145,5.56870198851513,0.000013448415302264038,-1.4447985887527466,-0.00000930817532207584,19.4,0.00483,44.2
,1.8247008333333332,5.623518146252715,0.000013468325960275251,-1.4435077905654907,-0.000009330217835668009,19.4,0.00479,44.2
,1.8252594444444445,5.61208979269693,0.000013356773706618696,-1.4418352842330933,-0.000009263682841265108,19.4,0.00476,44.2
,1.8258141666666665,5.786076939747431,0.000013365837730816565,-1.4446802139282227,-0.000009251699339074548,19.4,0.00462,44.3
,1.8263675,5.7719657524245225,0.00001367955883324612,-1.448844313621521,-0.00000944171188166365,19.4,0.00474,44.3
,1.8269455555555556,5.826462215765896,0.000013604789273813367,-1.4504731893539429,-0.000009379592484037858,19.4,0.00467,44.3
,1.8274880555555557,5.755140823857027,0.000013524580936064012,-1.4480276107788086,-0.0000093400112746167,19.4,0.0047,44.3
,1.8280397222222222,5.859499865704599,0.000013447552191792056,-1.446730613708496,-0.000009295105883211363,19.4,0.00459,44.3
,1.8285916666666668,5.846904536918386,0.000013535584002966061,-1.445453405380249,-0.00000936423475650372,19.4,0.00463,44.2
,1.8291522222222223,5.621669398687387,0.0000135482232508366,-1.4450750350952148,-0.000009375486115459353,19.4,0.00482,44.2
,1.8297036111111111,5.7788006843189095,0.000013522393601306248,-1.4487842321395874,-0.000009333590242022183,19.4,0.00468,44.2
,1.8302630555555557,5.560223555835271,0.000013511343240679707,-1.4483193159103394,-0.000009328990017820615,19.4,0.00486,44.2
,1.830822777777778,5.613957185523307,0.000013529636817111168,-1.4480881690979004,-0.000009343129022454377,19.4,0.00482,44.2
,1.8313763888888888,5.982180226422813,0.000013489816410583444,-1.4497523307800293,-0.000009304871127824299,19.4,0.00451,44.3
,1.8319297222222222,5.903621856480625,0.000013460257832775824,-1.4524579048156738,-0.000009267236237064935,19.4,0.00456,44.3
,1.8324852777777778,5.910720257974312,0.000013594656593340915,-1.4551352262496948,-0.00000934251966100419,19.4,0.0046,44.3
,1.8330605555555555,5.925050061622183,0.000013597989891422912,-1.4574322700500488,-0.000009330074135505129,19.4,0.00459,44.3
,1.833606111111111,6.225989150550766,0.000013510396456695162,-1.454516053199768,-0.000009288600267609581,19.4,0.00434,44.3
,1.8341538888888889,5.679572134374211,0.000013432188097795006,-1.4502475261688232,-0.000009262004823540337,19.4,0.00473,44.3
,1.8347094444444443,5.803414888339498,0.000013492939615389332,-1.4500805139541626,-0.00000930491296458058,19.4,0.00465,44.3
,1.8352702777777778,5.669290227447882,0.000013464564290188719,-1.4538886547088623,-0.00000926107259147102,19.4,0.00475,44.3
,1.8358216666666665,5.876606279837387,0.00001342804534942843,-1.457804799079895,-0.000009211050382873509,19.4,0.00457,44.3
,1.8363841666666667,5.484578769102246,0.000013492063771991525,-1.4572267532348633,-0.000009258729733119253,19.4,0.00492,44.3
,1.8369363888888888,5.833062145418485,0.000013503538866643794,-1.4570003747940063,-0.000009268020221497864,19.4,0.00463,44.3
,1.8374902777777777,5.775066975611924,0.000013600282727566082,-1.4562040567398071,-0.00000933950377657311,19.4,0.00471,44.3
,1.8380461111111113,5.804818964203026,0.000013467179996951018,-1.4538825750350952,-0.000009262920684705023,19.4,0.00464,44.3
,1.8386019444444444,5.59570811473082,0.000013401720934780315,-1.449163794517517,-0.000009247918569599278,19.4,0.00479,44.3
,1.8391833333333334,5.5858679379263725,0.000013573659089161083,-1.4475654363632202,-0.000009376930393045768,19.4,0.00486,44.3
,1.8402777777777777,5.478878255486029,0.000013341068552108482,-1.4401921033859253,-0.000009263366337108891,19.4,0.00487,44.2
,1.8408336111111112,5.615111681028019,0.000013448192476062104,-1.4382569789886475,-0.000009350298569188453,19.4,0.00479,44.2
,1.8413925,5.727735232868965,0.000013460177797242068,-1.4435150623321533,-0.000009324543498223647,19.4,0.0047,44.2
,1.8419508333333334,5.650646160479242,0.000013420284631138202,-1.4413317441940308,-0.000009310979294241406,19.4,0.00475,44.2
,1.8425022222222223,5.635486352829724,0.000013412457519734744,-1.4426021575927734,-0.000009297399628849234,19.4,0.00476,44.3
,1.84306,5.735898794266763,0.000013450682672555558,-1.4433456659317017,-0.000009319070159108378,19.4,0.00469,44.3
,1.8436147222222221,6.934136475014793,0.000013556236808653921,-1.4429538249969482,-0.000009394791049999185,19.4,0.00391,44.3
,1.844173611111111,5.613406649311346,0.000013359907825361006,-1.4423072338104248,-0.000009262907042284496,19.4,0.00476,44.3
,1.8447305555555555,7.392423132166032,0.00001352813433186384,-1.44463050365448,-0.000009364423021906987,19.4,0.00366,44.3
,1.8453088888888889,5.508103849915156,0.000013412232874543406,-1.4421926736831665,-0.0000092998443506076,19.4,0.00487,44.2
,1.8458441666666665,5.558169308853727,0.00001339518803433748,-1.4449663162231445,-0.000009270203008782119,19.4,0.00482,44.2
,1.8463955555555556,5.643070786545443,0.000013628015949507244,-1.4470677375793457,-0.000009417696674063336,19.4,0.00483,44.2
,1.8469519444444444,5.725687515223399,0.000013455365660774987,-1.4490511417388916,-0.00000928561894397717,19.4,0.0047,44.2
,1.847518888888889,5.525078227130545,0.000013536441656469833,-1.4519522190093994,-0.000009322928235633299,19.4,0.0049,44.2
,1.8480683333333334,5.618625482479168,0.000013456608030537609,-1.4509730339050293,-0.000009274122021452058,19.4,0.00479,44.1
,1.8486241666666665,5.781364911240855,0.000013499487067747395,-1.4490042924880981,-0.000009316384421254043,19.4,0.00467,44.1
,1.8491802777777777,5.727069677975045,0.00001354451978841098,-1.4452444314956665,-0.000009371833584737033,19.4,0.00473,44.1
,1.849736388888889,5.721241058547449,0.000013645159924635664,-1.4464893341064453,-0.00000943328359426232,19.4,0.00477,44.1
,1.8502963888888888,5.6992241420909115,0.000013478665096045006,-1.448805809020996,-0.000009303283150075004,19.4,0.00473,44.1
,1.8508527777777777,5.716662072748142,0.000013577072422776837,-1.4524503946304321,-0.000009347725608677138,19.4,0.00475,44
,1.8514344444444444,5.896645569704157,0.000013591768038168084,-1.4529999494552612,-0.000009354136636829935,19.4,0.00461,44
,1.8519683333333334,5.573288628669537,0.000013459492038236931,-1.456209659576416,-0.000009242844498658087,19.4,0.00483,44
,1.8525180555555554,5.5560136869576695,0.000013445553122437559,-1.4534496068954468,-0.000009250795301340986,19.4,0.00484,44
,1.8530805555555556,5.7973942197899175,0.000013536915503209457,-1.454189658164978,-0.000009308945664088242,19.4,0.00467,44
,1.8536330555555556,5.598696992394095,0.000013632827176479623,-1.456085205078125,-0.00000936263950279681,19.4,0.00487,44.1
,1.8541874999999999,5.648079819662306,0.000013527151168091223,-1.4545478820800781,-0.000009299829798692372,19.4,0.00479,44.1
,1.8547444444444445,5.748984846926391,0.000013596349162980914,-1.4561535120010376,-0.000009337180927104782,19.4,0.00473,44.1
,1.8553,5.877455823358811,0.00001354753567284206,-1.458663821220398,-0.000009287528882850893,19.4,0.00461,44.1
,1.8558602777777777,5.856795324714619,0.000013675617083208635,-1.4619821310043335,-0.000009354194844490848,19.4,0.00467,44.1
,1.8564125,5.7653543558830025,0.000013606236279883888,-1.4617466926574707,-0.000009308208973379806,19.4,0.00472,44.2
,1.8569747222222224,5.792420950487384,0.000013554265024140477,-1.4645828008651733,-0.000009254606993636116,19.4,0.00468,44.2
,1.8575605555555554,5.57021007243898,0.00001347990837530233,-1.4636296033859253,-0.00000920999900699826,19.3,0.00484,44.2
,1.8580944444444445,5.93311768825673,0.000013675836271431763,-1.4649544954299927,-0.00000933526098378934,19.3,0.00461,44.2
,1.8586480555555556,5.884818745066318,0.000013476234926201869,-1.4619485139846802,-0.00000921804803510895,19.3,0.00458,44.2
,1.8592033333333333,5.5467929077795555,0.000013450972801365424,-1.4626637697219849,-0.000009196178325510118,19.3,0.00485,44.3
,1.8597594444444445,6.0002235260117525,0.000013710510756936856,-1.468116044998169,-0.000009338838935946114,19.3,0.00457,44.3
,1.8603125,5.750803784623804,0.000013686913007404655,-1.4739707708358765,-0.000009285786291002296,19.3,0.00476,44.3
,1.8608694444444445,5.977007831815727,0.00001380688809149433,-1.4747445583343506,-0.000009362206583318766,19.3,0.00462,44.3
,1.8614291666666667,5.801406792617328,0.000013865362234355416,-1.4785895347595215,-0.000009377406058774795,19.3,0.00478,44.3
,1.8619816666666666,5.979449003367838,0.000013872321687813383,-1.481492519378662,-0.000009363760000269394,19.3,0.00464,44.2
,1.8625808333333334,5.772241198237201,0.000013709072845813353,-1.4850778579711914,-0.000009231220246874727,19.3,0.00475,44.2
,1.863094722222222,5.884638716261315,0.000013740631402470171,-1.4895275831222534,-0.000009224878340319265,19.3,0.00467,44.2
,1.8636755555555555,5.796347501739773,0.000013737343579123262,-1.4919732809066772,-0.000009207512448483612,19.3,0.00474,44.2
,1.864218611111111,5.993685731639211,0.000013905350897402968,-1.491167664527893,-0.000009325065548182465,19.3,0.00464,44.2
,1.8647641666666666,5.811478862151048,0.000013744147508987226,-1.4883359670639038,-0.000009234585377271287,19.3,0.00473,44.2
,1.8653213888888889,5.91991776256469,0.000013823007975588553,-1.4901971817016602,-0.000009276101991417818,19.3,0.00467,44.2
,1.865878611111111,5.988051696051541,0.00001383239941787906,-1.4851304292678833,-0.000009313945156463888,19.3,0.00462,44.2
,1.8664322222222223,5.957524618332479,0.000013970395229989663,-1.482912540435791,-0.000009420873539056629,19.3,0.00469,44.2
,1.8669924999999998,6.085100340834528,0.00001372190126858186,-1.482675552368164,-0.000009254907126887701,19.3,0.00451,44.2
,1.867545,6.151294003312804,0.000013717385627387557,-1.478474497795105,-0.00000927807832340477,19.3,0.00446,44.2
,1.8681033333333332,5.677831858302244,0.000013740353097091429,-1.474320650100708,-0.00000931984595808899,19.3,0.00484,44.2
,1.8686572222222222,5.763242735006382,0.000013802966350340284,-1.4739761352539062,-0.00000936446576815797,19.3,0.00479,44.2
,1.869213888888889,5.616032671077211,0.00001367503955407301,-1.4757076501846313,-0.000009266740562452469,19.3,0.00487,44.2
,1.869796111111111,5.78262192201082,0.000013675900845555589,-1.4785813093185425,-0.000009249291906598955,19.3,0.00473,44.2
,1.8703327777777778,5.982698551719005,0.000013730293176195119,-1.4817084074020386,-0.000009266578672395553,19.3,0.00459,44.2
,1.8708827777777777,5.705522756067183,0.000013778837455902249,-1.4794683456420898,-0.000009313358532381244,19.3,0.00483,44.2
,1.871441111111111,5.871316155931082,0.000013768236385658383,-1.4807868003845215,-0.000009297957149101421,19.3,0.00469,44.2
,1.871997222222222,5.89393572415153,0.000013673930880031548,-1.47992742061615,-0.000009239608516509179,19.3,0.00464,44.2
,1.8725547222222223,5.771469587669273,0.0000138803843583446,-1.4817754030227661,-0.000009367434358864557,19.3,0.00481,44.2
,1.8731077777777778,5.76534247362916,0.000013779168511973694,-1.4807761907577515,-0.00000930538953980431,19.3,0.00478,44.1
,1.8742430555555554,5.8148503717204925,0.000013868418136553373,-1.485573172569275,-0.000009335377399111167,19.3,0.00477,44.1
,1.8747991666666666,5.784555774338266,0.000013969702195026912,-1.4851245880126953,-0.000009406404387846123,19.3,0.00483,44.1
,1.8753572222222223,6.1073212866456466,0.000013894155927118845,-1.4878259897232056,-0.00000933863157115411,19.3,0.00455,44.1
